MES,ANYO,IDSEC,ORDEN_VIAJE,ORDEN_REP,CCAADEST,PROVDEST,PAISDEST,DESTESP,MOTIV,TIPOVIAJ,NPERNOC,NPERNOC_CORR,VIAJA_SOLO,VIAJA_PAREJA,VIAJA_HIJOS,VIAJA_OTROSFAMILIARES,VIAJA_AMIGOS,VIAJA_COMPTRABAJO,ALOJAPRIN,NESTR_PPAL,TRANSPRIN,LOW_COST,AVE,PAQUETE,PAQ_TRANSP,PAQ_ALOJA,PAQ_COMBEB,PAQ_ACT,BLOQUE_ETAPAS,IMPU_PARCIAL,PAGO_ALOJA,PAGO_TRANS,PAGO_MANUT,GASTO_PAQ,GASTOFI_PAQ,GASTO_ALOJA,GASTOFI_ALOJA,GASTO_TRANS,GASTOFI_TRANS,GASTO_BAREST,GASTOFI_BAREST,GASTO_ACT,GASTOFI_ACT,GASTO_BIENDUR,GASTOFI_BIENDUR,GASTO_RESTO,GASTOFI_RESTO,GASTOFI_TOTAL,ACTI_GOLF,ACTI_DEPOR,ACTI_NAVEGA,ACTI_OTROSNAUTICOS,ACTI_CAZA,ACTI_SENDER,ACTI_AVENTURA,ACTI_CABALLO,ACTI_OTROSDEPORTES,ACTI_ESPECDEPOR,ACTI_VISITASCULTU,ACTI_ESPECULTU,ACTI_OTRASCULTU,ACTI_CIUDADES,ACTI_RURALES,ACTI_TEMATICOS,ACTI_RELAX,ACTI_JUEGOS,ACTI_GASTRO,ACTI_DIVER,ACTI_RELIGION,ACTI_CONGRESOS,ACTI_AREASNATU,ACTI_PLAYA,ACTI_FAMILIA,ACTI_COMPRAS,GRADO_SATISF,FIDELIDAD_DEST,MIEMV,MIEMV_15MAS,MIEMV_15MENOS,SEXO,EDAD,CCAA_RESIDENCIA,TAMAMU,URBA,PAISNAC,NACION,PAISNACIO,ECIVIL,CONV,NIVELEST,RELAECON,MH,INGR_HOG,CORR15_VT,FACTORVI_15MAS,FACTORVI_TOT,FACTORGAS_TOT
02,2015,03502,01,01,07,09,108,1,02,02,2,2,0,1,1,0,0,0,01,4,05,,,6,,,,,1,6,,,,6,0,1,"60,5",1,"50,62",1,"58,13",6,0,6,0,6,0,"169,25",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,08,6,3,2,1,1,047,12,4,2,1,1,1,2,1,4,1,3,4,"1,580704","1776,102245","2807,491923","2291,797084"
02,2015,03503,01,01,00,00,001,6,02,01,3,3,0,0,0,0,1,0,01,4,01,1,,6,,,,,1,6,,,,6,0,1,"126,48",1,"134,91",1,"181,11",6,0,6,0,1,"142,79","585,29",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,10,1,1,1,0,2,036,12,1,1,1,1,1,1,3,4,1,1,1,1,"695,319587","695,319587","695,319587"
02,2015,03507,01,03,17,26,108,1,08,10,2,2,0,1,1,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"30,65",6,0,6,0,6,0,6,0,"30,65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,3,2,1,1,051,17,1,1,1,1,1,2,1,2,3,3,3,"1,585805","276,346681","438,231948","357,289314"
02,2015,03508,01,01,02,22,108,1,05,10,3,3,0,1,1,0,0,0,01,4,05,,,6,,,,,6,6,,,,6,0,1,"146,4",1,"43,2",1,"68,79",1,"50,34",6,0,6,0,"308,73",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,1,4,2,2,2,037,13,1,1,1,1,1,2,1,4,1,4,6,"2,356724","2394,058292","5642,134634","4018,096463"
02,2015,03509,01,01,05,35,108,1,08,02,1,1,0,1,1,0,0,0,11,,01,6,,6,,,,,6,1,,,,6,0,6,0,1,"193,06",6,0,6,0,6,0,6,0,"193,06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,2,036,05,1,1,1,1,1,1,2,4,1,3,2,"1,821873","1262,394795","2299,922992","1781,158893"
02,2015,03516,01,05,13,28,108,1,17,06,5,5,,,,,,,10,,05,,,,,,,,6,6,2,2,2,,0,6,0,1,"43,14",6,0,6,0,6,0,1,"86,19","129,33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,043,08,5,3,1,1,1,2,1,4,1,3,4,1,"1217,584498","1217,584498","1217,584498"
02,2015,03531,02,01,05,38,108,1,08,10,8,8,1,0,0,0,0,0,11,,01,6,,6,,,,,6,6,,,,6,0,6,0,1,"89,31",1,"116,74",6,0,6,0,6,0,"206,05",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,0,2,024,05,3,2,1,1,1,1,3,3,4,4,2,1,"1978,484674","1978,484674","1978,484674"
02,2015,03533,02,01,08,02,108,1,18,03,1,1,1,0,0,0,0,0,01,2,10,,1,6,,,,,6,6,1,1,1,6,0,1,"28,32",1,"50,66",1,"26,54",6,0,6,0,6,0,"105,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,044,13,1,1,2,1,1,2,1,4,1,2,3,1,"3646,905016","3646,905016","3646,905016"
02,2015,03535,01,01,05,38,108,1,08,02,2,2,1,0,0,0,0,0,11,,03,,,6,,,,,6,6,,,,6,0,6,0,1,"50,67",1,"68,51",6,0,6,0,6,0,"119,18",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,,,1,1,0,1,042,05,1,1,2,2,2,5,3,4,1,1,3,1,"2170,773859","2170,773859","2170,773859"
02,2015,03539,01,01,01,41,108,1,08,10,1,1,0,1,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"12,03",1,"39,58",6,0,6,0,6,0,"51,61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,2,2,0,1,053,01,4,3,2,2,2,1,2,3,1,2,2,1,"12076,14174","12076,14174","12076,14174"
02,2015,03547,01,01,11,06,108,1,08,02,1,1,0,1,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"12,53",1,"35,79",6,0,6,0,6,0,"48,32",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,2,2,0,2,034,11,2,3,1,1,1,1,2,4,1,2,4,1,"2049,086169","2049,086169","2049,086169"
02,2015,03551,02,01,09,08,108,1,08,10,8,8,1,0,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"102,57",1,"202,17",6,0,6,0,6,0,"304,74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,0,1,069,10,3,2,1,1,1,5,3,4,3,1,3,1,"930,846068","930,846068","930,846068"
02,2015,03557,01,01,07,37,108,1,08,10,3,3,0,1,1,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"28,01",1,"45,06",6,0,6,0,1,"43,97","117,04",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,4,3,1,2,050,06,3,2,1,1,1,2,1,4,4,4,4,"1,413692","929,843104","1314,511757","1122,17743"
02,2015,03558,02,02,10,46,108,1,08,02,2,2,1,0,0,0,0,0,11,,10,,1,6,,,,,6,6,,,,6,0,6,0,1,"57,73",1,"47,99",1,"8,36",6,0,1,"25,07","139,15",0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,,,1,1,0,1,030,13,1,1,1,1,1,1,3,4,1,2,2,1,"2427,675215","2427,675215","2427,675215"
02,2015,03561,01,01,13,28,108,1,07,02,2,2,0,0,0,0,1,0,01,2,05,,,6,,,,,6,6,,,,6,0,1,"78,47",1,"48,84",1,"65,95",6,0,6,0,6,0,"193,26",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07,1,1,1,0,1,023,03,1,1,1,1,1,1,3,3,4,4,2,1,"1839,08809","1839,08809","1839,08809"
02,2015,03562,01,05,12,15,108,1,08,02,1,1,0,1,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"9,35",1,"16,58",6,0,6,0,6,0,"25,93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,2,2,0,2,043,12,2,1,1,1,1,2,1,2,2,3,3,1,"5526,637644","5526,637644","5526,637644"
02,2015,03575,01,01,13,28,108,1,18,03,1,1,1,0,0,0,0,0,01,4,01,6,,6,,,,,6,6,1,1,1,6,0,1,"74,49",1,"87,51",1,"65,33",6,0,6,0,6,0,"227,33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,062,19,2,1,1,1,1,1,3,3,1,3,9,1,"64,275173","64,275173","64,275173"
02,2015,03594,01,01,08,16,108,1,08,02,1,1,0,0,0,1,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"18,68",1,"23,08",6,0,6,0,6,0,"41,76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,3,3,0,2,015,10,1,1,1,1,1,1,3,,,3,3,1,"4089,8529","4089,8529","4089,8529"
02,2015,03601,01,01,14,30,108,1,10,05,5,5,,,,,,,03,,09,,,,,,,,6,6,,,,,0,1,"54,78",1,"11,55",1,"28,95",6,0,6,0,1,"48,14","143,42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,021,14,3,2,1,1,1,1,3,3,4,3,1,1,"4191,599084","4191,599084","4191,599084"
02,2015,03605,01,01,04,07,108,1,08,02,2,2,0,0,0,1,0,0,11,,03,,,6,,,,,6,6,,,,6,0,6,0,1,"44,78",1,"51,82",6,0,6,0,1,"30,58","127,18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,1,1,0,1,037,04,3,2,1,1,1,2,3,4,1,1,3,1,"757,104353","757,104353","757,104353"
02,2015,03608,01,01,01,29,108,1,07,10,4,4,0,0,0,1,0,0,11,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"27,88",1,"77,49",6,0,6,0,6,0,"105,37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,030,18,2,1,1,1,1,1,3,4,2,2,4,1,"147,138447","147,138447","147,138447"
02,2015,03611,02,01,00,00,004,6,11,04,4,4,1,0,0,0,0,0,01,8,01,1,,6,,,,,6,6,,,,6,0,1,"322,94",1,"337,55",6,0,6,0,6,0,6,0,"660,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,031,10,1,1,2,2,2,1,3,4,1,1,3,1,"3850,276735","3850,276735","3850,276735"
02,2015,03624,01,01,13,28,108,1,15,02,1,1,0,0,0,1,0,0,01,4,05,,,6,,,,,6,6,,,,6,0,1,"68,57",1,"41,37",1,"29,54",6,0,6,0,1,"16,93","156,41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,2,015,01,3,2,1,1,1,1,3,,,4,4,1,"6403,342914","6403,342914","6403,342914"
02,2015,03626,01,01,01,41,108,1,05,10,3,3,0,1,1,0,0,0,03,,05,,,6,,,,,6,6,,,,6,0,1,"55,99",1,"43,34",1,"61,23",6,0,6,0,1,"47,59","208,15",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10,1,3,2,1,2,035,14,1,1,1,1,1,2,1,4,1,3,3,"1,60778","1556,583156","2502,643267","2029,613212"
02,2015,03636,01,01,02,50,108,1,08,10,2,2,0,1,1,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"30,95",1,"39,16",6,0,6,0,6,0,"70,11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,4,2,2,2,039,13,1,1,1,1,1,1,2,4,2,4,4,"2,356724","2779,407925","6550,297362","4664,852643"
02,2015,03638,01,01,06,39,108,1,07,02,1,1,0,1,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"13,18",1,"22,89",6,0,6,0,6,0,"36,07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,07,1,2,2,0,1,057,07,5,3,1,1,1,2,1,2,1,2,2,1,"957,585317","957,585317","957,585317"
02,2015,03641,01,01,01,29,108,1,15,02,2,2,0,1,1,0,0,0,10,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"13,66",1,"28,21",6,0,6,0,1,"28,38","70,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,2,039,01,3,3,1,1,1,2,1,4,1,4,4,"2,440765","1331,23788","3249,238825","2290,238353"
02,2015,03655,01,02,13,28,108,1,12,10,3,3,0,0,0,1,0,0,09,,05,,,6,,,,,6,6,,,,6,0,1,"36,26",1,"3,89",1,"48,87",6,0,6,0,6,0,"89,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,056,13,1,1,1,1,1,1,3,1,4,7,3,1,"4054,752124","4054,752124","4054,752124"
02,2015,03662,01,01,07,49,108,1,08,02,2,2,0,1,1,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"34,98",1,"44,98",6,0,6,0,1,"28,31","108,27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,,,3,2,1,1,047,13,2,1,1,1,1,2,1,4,1,3,5,"1,678362","3499,894545","5874,090008","4686,992276"
02,2015,03664,01,01,01,23,108,1,08,02,2,2,0,1,1,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"34,16",1,"37,85",6,0,6,0,1,"60,68","132,69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,3,2,1,2,035,13,1,1,1,1,1,2,1,4,2,3,4,"1,678362","3196,872992","5365,510149","4281,191571"
02,2015,03680,01,01,14,30,108,1,07,02,1,1,0,1,1,0,0,0,01,3,05,,,6,,,,,6,1,,,,6,0,1,"41,49",1,"21,36",1,"25,02",1,"20,29",6,0,6,0,"108,16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,2,030,10,3,2,1,1,1,2,1,2,2,3,2,"1,769139","4078,607573","7215,623722","5647,115647"
02,2015,03684,01,01,12,27,108,1,15,10,2,2,0,1,1,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"15,9",1,"30,27",1,"15,89",6,0,6,0,"62,06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,1,039,03,1,1,1,1,1,2,1,2,1,3,3,"1,684302","2181,684926","3674,616284","2928,150605"
02,2015,03685,02,01,01,29,108,1,08,10,2,2,0,0,0,0,1,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"14,16",1,"27,35",1,"16,34",6,0,6,0,"57,85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,0,1,021,18,2,1,1,1,1,1,3,2,2,8,1,1,"1713,869649","1713,869649","1713,869649"
02,2015,03691,01,01,09,08,108,1,08,10,8,8,1,0,0,0,0,0,11,,01,1,,6,,,,,6,6,,,,6,0,6,0,1,"67,41",1,"86,35",1,"36,53",6,0,1,"36,53","226,82",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,0,2,026,04,4,2,1,1,1,1,3,3,4,4,4,1,"9297,497034","9297,497034","9297,497034"
02,2015,03696,01,01,12,36,108,1,08,10,5,5,0,1,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"83,32",6,0,6,0,6,0,1,"84,15","167,47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,2,2,0,1,062,13,1,1,1,1,1,2,1,1,1,2,9,1,"3448,049173","3448,049173","3448,049173"
02,2015,03701,01,01,01,14,108,1,02,02,1,1,0,1,0,0,0,0,01,3,05,,,6,,,,,6,6,,,,6,0,1,"42,48",1,"36,9",1,"53,92",1,"13,68",6,0,6,0,"146,98",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,1,1,1,0,1,029,01,5,3,1,1,1,1,3,4,1,3,9,1,"5542,045219","5542,045219","5542,045219"
02,2015,03705,02,01,13,28,108,1,08,02,2,2,0,1,1,0,0,0,11,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"47,95",1,"48,31",6,0,6,0,1,"27,91","124,17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,2,041,14,1,1,1,1,1,2,1,4,1,4,4,"2,21556","806,392061","1786,609995","1296,501028"
02,2015,03710,01,02,06,39,108,1,18,03,3,3,1,0,0,0,0,0,01,4,05,,,1,6,1,6,6,1,1,1,1,1,1,"114,81",6,0,1,"78,47",1,"81,4",6,0,6,0,6,0,"274,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,054,12,3,2,1,1,1,2,1,4,1,4,4,1,"7256,86424","7256,86424","7256,86424"
02,2015,03732,01,01,01,41,108,1,02,01,2,2,0,1,0,0,0,0,01,4,05,,,6,,,,,6,1,,,,6,0,1,"136,38",1,"74,78",6,0,6,0,6,0,6,0,"211,16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,031,01,1,1,1,1,1,1,3,4,1,3,3,1,"3786,893867","3786,893867","3786,893867"
02,2015,03736,01,02,07,49,108,1,08,02,2,2,1,0,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"36,76",1,"35,61",6,0,6,0,6,0,"72,37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,1,1,0,1,039,13,4,3,1,1,1,1,3,3,1,1,3,1,"2006,954012","2006,954012","2006,954012"
02,2015,03746,01,01,16,20,108,1,08,02,2,2,0,1,1,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"15,48",1,"34,1",6,0,6,0,6,0,"49,58",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,,5,2,3,2,045,15,1,1,1,1,1,2,1,4,1,5,4,"2,676945","526,935693","1410,577869","968,756781"
02,2015,03756,01,01,01,41,108,1,08,02,1,1,1,0,0,0,0,0,10,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"10,09",1,"28,06",6,0,6,0,1,"15,12","53,27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,1,1,0,1,048,01,1,1,1,1,1,2,1,4,1,2,4,1,"4428,283812","4428,283812","4428,283812"
02,2015,03757,01,01,09,08,108,1,16,03,1,1,1,0,0,0,0,0,01,3,09,,,6,,,,,6,6,2,2,2,6,0,1,"46,66",1,"27,19",1,"34,05",6,0,6,0,6,0,"107,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,1,1,0,1,056,09,4,2,1,1,1,2,1,2,1,2,9,1,"1482,805107","1482,805107","1482,805107"
02,2015,03761,01,01,02,22,108,1,17,06,2,2,,,,,,,01,4,05,,,,,,,,6,6,3,3,3,,0,1,"174,32",1,"86,41",1,"177,17",6,0,6,0,1,"84,7","522,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,039,09,4,2,1,1,1,1,2,4,1,2,4,1,"2174,187306","2174,187306","2174,187306"
02,2015,03768,01,01,01,29,108,1,01,10,27,27,0,0,0,1,0,0,10,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"14,62",1,"120,61",1,"15,43",6,0,1,"102,86","253,52",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,09,1,4,4,0,1,047,01,3,3,1,1,1,2,1,4,3,4,3,1,"2912,062021","2912,062021","2912,062021"
02,2015,03773,01,01,01,29,108,1,15,02,2,2,0,1,1,0,0,0,01,8,05,,,6,,,,,6,6,,,,6,0,1,"63,97",1,"22,89",1,"58,35",6,0,6,0,6,0,"145,21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,1,036,01,5,3,1,1,1,2,1,2,1,3,1,"1,720383","2602,280258","4476,918717","3539,599487"
02,2015,03789,01,01,01,23,108,1,08,02,2,2,0,0,1,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"6,86",1,"18,9",6,0,6,0,1,"26,03","51,79",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,2,1,1,1,035,01,5,3,1,1,1,2,1,2,2,3,2,"2,440765","2377,50381","5802,928087","4090,215949"
02,2015,03793,01,01,09,43,108,1,02,02,1,1,0,1,0,0,0,0,01,3,05,,,6,,,,,6,6,,,,6,0,1,"35,67",1,"11,49",1,"32,85",1,"14,81",6,0,6,0,"94,82",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09,1,2,2,0,1,031,09,5,3,1,1,1,2,1,4,1,2,3,1,"2880,04039","2880,04039","2880,04039"
02,2015,03811,01,01,07,24,108,1,15,10,4,4,0,1,0,0,0,0,10,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"35,46",1,"33,54",6,0,6,0,1,"33,94","102,94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,061,03,1,1,1,1,1,4,2,3,3,2,3,1,"1860,059657","1860,059657","1860,059657"
02,2015,03825,01,01,01,04,108,1,08,02,2,2,0,0,1,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,6,0,1,"61,46",6,0,6,0,6,0,"61,46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,0,2,058,10,1,1,1,1,1,3,3,1,3,2,2,1,"1085,945071","1085,945071","1085,945071"
02,2015,03826,01,01,00,00,001,6,08,10,3,3,1,0,0,0,0,0,11,,01,6,,6,,,,,6,6,,,,6,0,6,0,1,"339,01",1,"129,55",1,"86,08",6,0,6,0,"554,64",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,0,1,051,09,1,1,2,2,2,2,1,4,1,3,6,1,"5542,222701","5542,222701","5542,222701"
02,2015,03830,02,01,03,33,108,1,15,10,1,1,0,0,1,0,0,0,01,4,09,,,6,,,,,6,1,,,,6,0,1,"44,97",1,"36,21",1,"41,23",6,0,6,0,1,"25,73","148,14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,023,07,1,1,1,1,1,1,3,3,4,3,9,1,"3292,469933","3292,469933","3292,469933"
02,2015,03836,01,01,02,22,108,1,05,02,2,2,0,1,0,0,0,0,01,3,05,,,1,6,1,6,1,6,6,,,,1,"140,99",6,0,1,"37,13",1,"67,24",6,0,6,0,1,"32,67","278,03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,1,0,2,031,17,5,3,1,1,1,1,3,4,1,1,2,1,"528,514896","528,514896","528,514896"
02,2015,03846,01,01,00,00,001,6,08,10,4,4,0,1,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"104,69",1,"81,41",6,0,6,0,6,0,"186,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,2,2,0,1,039,12,5,3,2,2,2,5,2,4,2,2,2,1,"2690,797808","2690,797808","2690,797808"
02,2015,03848,03,01,02,22,108,1,08,02,2,2,0,1,0,0,0,0,11,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"7,86",1,"31,68",1,"13,45",6,0,6,0,"52,99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,030,02,2,2,1,1,1,2,1,4,1,2,3,1,"1828,67574","1828,67574","1828,67574"
02,2015,03851,01,01,00,00,002,6,12,10,14,14,1,0,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"227,69",1,"144,32",6,0,6,0,1,"221,88","593,89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,037,17,1,1,2,2,2,2,1,1,2,5,1,1,"2197,763243","2197,763243","2197,763243"
02,2015,03860,01,01,08,13,108,1,08,02,1,1,0,1,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"25,25",6,0,6,0,6,0,6,0,"25,25",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,2,2,0,2,042,08,5,3,1,1,1,1,2,2,1,2,1,1,"918,432717","918,432717","918,432717"
02,2015,03863,01,01,04,07,108,1,08,02,1,1,0,0,0,1,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"5,77",1,"8,35",6,0,6,0,1,"6,72","20,84",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,4,4,0,2,016,04,1,1,1,1,1,1,3,2,4,4,9,1,"1390,255384","1390,255384","1390,255384"
02,2015,03870,01,01,07,05,108,1,07,02,2,2,0,1,0,0,0,0,10,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"16,14",1,"41,56",6,0,6,0,6,0,"57,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,064,13,1,1,1,1,1,3,3,2,3,1,3,1,"1674,666676","1674,666676","1674,666676"
02,2015,03874,01,02,08,13,108,1,08,02,2,2,0,1,1,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"23,85",1,"35,97",6,0,6,0,6,0,"59,82",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,4,3,1,1,041,08,1,1,1,1,1,2,1,4,1,4,4,"1,383443","2461,029131","3404,693523","2932,861327"
02,2015,03883,01,01,10,03,108,1,01,10,2,2,1,0,0,0,0,0,01,4,05,,,6,,,,,6,6,,,,6,0,1,"62,18",6,0,1,"60,33",6,0,6,0,6,0,"122,51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,09,1,1,1,0,2,057,10,5,3,1,1,1,2,1,2,4,3,9,1,"2196,564667","2196,564667","2196,564667"
02,2015,03892,01,02,08,13,108,1,08,02,1,1,0,0,1,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"18,69",1,"21,36",6,0,6,0,6,0,"40,05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,4,2,2,2,046,13,1,1,1,1,1,2,1,4,2,4,9,"2,356724","2506,582296","5907,322654","4206,952475"
02,2015,03897,01,01,00,00,003,6,15,10,60,60,1,0,0,0,0,0,11,,01,1,,6,,,,,6,6,,,,6,0,6,0,1,"1198,28",6,0,6,0,6,0,6,0,"1198,28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,063,05,2,1,2,3,2,3,3,1,4,2,1,1,"2796,727654","2796,727654","2796,727654"
02,2015,03901,02,03,15,31,108,1,08,02,1,1,0,1,1,0,0,0,10,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"17,9",6,0,6,0,6,0,1,"14,57","32,47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,2,046,15,1,1,1,1,1,2,1,2,1,3,4,1,"1579,74502","1579,74502","1579,74502"
